original,renamed
TRINITY_DN17888_c0_g1_i1 len=958 path=[0:0-710 1:711-864 2:865-957],Transcript_23593
TRINITY_DN17859_c0_g2_i1 len=1342 path=[0:0-1341],Transcript_23594
TRINITY_DN17866_c0_g1_i1 len=237 path=[0:0-236],Transcript_23595
TRINITY_DN17866_c0_g2_i4 len=443 path=[0:0-189 6:190-216 8:217-298 12:299-303 13:304-335 15:336-375 16:376-442],Transcript_23596
TRINITY_DN17895_c0_g1_i1 len=3786 path=[0:0-3785],Transcript_23597
TRINITY_DN17852_c0_g1_i1 len=445 path=[0:0-444],Transcript_23598
TRINITY_DN17804_c0_g2_i1 len=382 path=[0:0-381],Transcript_23599
TRINITY_DN17892_c0_g1_i1 len=358 path=[0:0-357],Transcript_23600
TRINITY_DN17870_c0_g1_i1 len=1618 path=[0:0-1617],Transcript_23601
TRINITY_DN17883_c0_g1_i1 len=265 path=[0:0-264],Transcript_23602
TRINITY_DN17855_c0_g1_i1 len=229 path=[0:0-228],Transcript_23603
TRINITY_DN17803_c0_g1_i1 len=225 path=[0:0-224],Transcript_23604
TRINITY_DN17805_c0_g1_i4 len=2315 path=[0:0-760 1:761-2314],Transcript_23605
TRINITY_DN17889_c0_g1_i1 len=307 path=[0:0-306],Transcript_23606
TRINITY_DN17813_c0_g2_i1 len=338 path=[0:0-337],Transcript_23607
TRINITY_DN17800_c0_g1_i1 len=497 path=[0:0-496],Transcript_23608
TRINITY_DN17881_c0_g2_i1 len=245 path=[0:0-244],Transcript_23609
TRINITY_DN17857_c0_g1_i1 len=1157 path=[0:0-1156],Transcript_23610
TRINITY_DN17875_c0_g1_i1 len=738 path=[0:0-737],Transcript_23611
TRINITY_DN17801_c0_g1_i1 len=264 path=[1:0-168 2:169-263],Transcript_23612
TRINITY_DN17801_c0_g2_i3 len=1138 path=[0:0-270 2:271-1137],Transcript_23613
TRINITY_DN17884_c0_g1_i5 len=1706 path=[0:0-476 1:477-1133 2:1134-1705],Transcript_23614
TRINITY_DN17884_c1_g3_i1 len=553 path=[0:0-552],Transcript_23615
TRINITY_DN17850_c0_g1_i1 len=344 path=[0:0-343],Transcript_23616
TRINITY_DN17818_c0_g1_i1 len=1656 path=[0:0-1655],Transcript_23617
TRINITY_DN17853_c0_g1_i1 len=280 path=[0:0-279],Transcript_23618
TRINITY_DN17862_c0_g1_i1 len=376 path=[0:0-375],Transcript_23619
TRINITY_DN38660_c0_g1_i1 len=223 path=[0:0-222],Transcript_23620
TRINITY_DN38658_c0_g1_i1 len=580 path=[0:0-579],Transcript_23621
TRINITY_DN38662_c0_g1_i1 len=393 path=[0:0-392],Transcript_23622
TRINITY_DN38637_c0_g1_i1 len=624 path=[0:0-623],Transcript_23623
TRINITY_DN38652_c0_g1_i1 len=278 path=[0:0-277],Transcript_23624
TRINITY_DN38665_c0_g1_i1 len=409 path=[0:0-408],Transcript_23625
TRINITY_DN38693_c0_g1_i1 len=223 path=[0:0-222],Transcript_23626
TRINITY_DN38669_c0_g1_i1 len=247 path=[0:0-246],Transcript_23627
TRINITY_DN38691_c0_g1_i1 len=208 path=[0:0-207],Transcript_23628
TRINITY_DN38692_c0_g1_i1 len=412 path=[0:0-411],Transcript_23629
TRINITY_DN38602_c0_g1_i1 len=655 path=[0:0-654],Transcript_23630
TRINITY_DN38639_c0_g1_i1 len=436 path=[0:0-435],Transcript_23631
TRINITY_DN38676_c0_g1_i1 len=378 path=[0:0-377],Transcript_23632
TRINITY_DN38680_c0_g1_i1 len=600 path=[0:0-599],Transcript_23633
TRINITY_DN38610_c0_g1_i1 len=239 path=[0:0-238],Transcript_23634
TRINITY_DN38675_c0_g1_i1 len=286 path=[0:0-285],Transcript_23635
TRINITY_DN38605_c0_g1_i1 len=506 path=[0:0-505],Transcript_23636
TRINITY_DN38614_c0_g1_i1 len=248 path=[0:0-247],Transcript_23637
TRINITY_DN38682_c0_g1_i1 len=208 path=[0:0-207],Transcript_23638
TRINITY_DN38613_c0_g1_i1 len=852 path=[0:0-851],Transcript_23639
TRINITY_DN38623_c0_g1_i1 len=473 path=[0:0-472],Transcript_23640
TRINITY_DN38600_c0_g1_i1 len=299 path=[0:0-298],Transcript_23641
TRINITY_DN38684_c0_g1_i1 len=603 path=[0:0-602],Transcript_23642
TRINITY_DN38603_c0_g1_i1 len=596 path=[0:0-595],Transcript_23643
TRINITY_DN38621_c0_g1_i1 len=303 path=[0:0-302],Transcript_23644
TRINITY_DN38695_c0_g1_i1 len=426 path=[0:0-425],Transcript_23645
TRINITY_DN38651_c0_g1_i1 len=304 path=[0:0-303],Transcript_23646
TRINITY_DN38643_c0_g1_i1 len=1051 path=[0:0-1050],Transcript_23647
TRINITY_DN38672_c0_g1_i1 len=794 path=[0:0-793],Transcript_23648
TRINITY_DN38663_c0_g1_i1 len=549 path=[0:0-548],Transcript_23649
TRINITY_DN38657_c0_g1_i1 len=492 path=[0:0-491],Transcript_23650
TRINITY_DN38627_c0_g1_i1 len=385 path=[0:0-384],Transcript_23651
TRINITY_DN38632_c0_g1_i1 len=262 path=[0:0-261],Transcript_23652
TRINITY_DN33122_c0_g1_i1 len=1598 path=[0:0-1597],Transcript_23653
TRINITY_DN33122_c0_g2_i1 len=248 path=[0:0-247],Transcript_23654
TRINITY_DN33138_c0_g1_i1 len=1367 path=[0:0-1366],Transcript_23655
TRINITY_DN33159_c0_g1_i1 len=1286 path=[0:0-1285],Transcript_23656
TRINITY_DN33132_c0_g1_i1 len=781 path=[0:0-780],Transcript_23657
TRINITY_DN33173_c0_g1_i1 len=1345 path=[0:0-1344],Transcript_23658
TRINITY_DN33142_c0_g1_i1 len=788 path=[0:0-787],Transcript_23659
TRINITY_DN33178_c0_g1_i1 len=1929 path=[0:0-1928],Transcript_23660
TRINITY_DN33184_c0_g1_i1 len=1274 path=[0:0-1273],Transcript_23661
TRINITY_DN33190_c0_g1_i1 len=242 path=[0:0-241],Transcript_23662
TRINITY_DN33179_c0_g1_i1 len=3129 path=[0:0-3128],Transcript_23663
TRINITY_DN33192_c0_g1_i1 len=2850 path=[0:0-2849],Transcript_23664
TRINITY_DN33107_c0_g1_i1 len=693 path=[0:0-692],Transcript_23665
TRINITY_DN33168_c0_g1_i1 len=492 path=[0:0-491],Transcript_23666
TRINITY_DN33120_c0_g1_i1 len=224 path=[0:0-223],Transcript_23667
TRINITY_DN33152_c0_g1_i1 len=1056 path=[0:0-1055],Transcript_23668
TRINITY_DN33124_c0_g1_i1 len=700 path=[0:0-699],Transcript_23669
TRINITY_DN33151_c0_g1_i1 len=743 path=[0:0-742],Transcript_23670
TRINITY_DN33174_c0_g1_i1 len=2191 path=[0:0-2190],Transcript_23671
TRINITY_DN33150_c0_g1_i1 len=1406 path=[0:0-1405],Transcript_23672
TRINITY_DN33130_c0_g1_i1 len=391 path=[0:0-390],Transcript_23673
TRINITY_DN33147_c0_g1_i1 len=1112 path=[0:0-1111],Transcript_23674
TRINITY_DN33193_c0_g1_i1 len=336 path=[0:0-335],Transcript_23675
TRINITY_DN33154_c0_g1_i1 len=278 path=[0:0-277],Transcript_23676
TRINITY_DN33162_c0_g1_i1 len=473 path=[0:0-472],Transcript_23677
TRINITY_DN33171_c0_g1_i1 len=1390 path=[0:0-1389],Transcript_23678
TRINITY_DN33163_c0_g1_i1 len=1851 path=[0:0-1850],Transcript_23679
TRINITY_DN33166_c0_g1_i1 len=563 path=[0:0-562],Transcript_23680
TRINITY_DN33186_c0_g1_i1 len=1799 path=[0:0-1798],Transcript_23681
TRINITY_DN33191_c0_g1_i1 len=418 path=[0:0-417],Transcript_23682
TRINITY_DN33161_c0_g1_i1 len=1301 path=[0:0-1300],Transcript_23683
TRINITY_DN33139_c0_g1_i1 len=299 path=[0:0-298],Transcript_23684
TRINITY_DN33156_c0_g1_i1 len=1006 path=[0:0-1005],Transcript_23685
TRINITY_DN33141_c0_g1_i1 len=468 path=[0:0-467],Transcript_23686
TRINITY_DN33181_c0_g1_i1 len=1826 path=[0:0-1825],Transcript_23687
TRINITY_DN33177_c0_g1_i1 len=924 path=[0:0-923],Transcript_23688
TRINITY_DN33137_c0_g1_i1 len=313 path=[0:0-312],Transcript_23689
TRINITY_DN33103_c0_g1_i1 len=612 path=[0:0-152 2:153-611],Transcript_23690
TRINITY_DN33158_c0_g1_i1 len=621 path=[0:0-620],Transcript_23691
TRINITY_DN33110_c0_g1_i1 len=381 path=[0:0-380],Transcript_23692
TRINITY_DN33197_c0_g1_i1 len=1584 path=[0:0-1583],Transcript_23693
TRINITY_DN33175_c0_g1_i1 len=4228 path=[0:0-4227],Transcript_23694
TRINITY_DN33170_c0_g1_i1 len=1204 path=[0:0-1203],Transcript_23695
TRINITY_DN33164_c0_g1_i1 len=1468 path=[0:0-1467],Transcript_23696
TRINITY_DN8023_c0_g1_i3 len=1678 path=[0:0-733 1:734-946 2:947-1318 4:1319-1677],Transcript_23697
TRINITY_DN8034_c0_g1_i1 len=838 path=[0:0-520 1:521-837],Transcript_23698
TRINITY_DN8054_c0_g1_i4 len=1477 path=[0:0-528 2:529-837 3:838-1135 4:1136-1476],Transcript_23699
TRINITY_DN8054_c0_g2_i1 len=1045 path=[0:0-529 1:530-601 2:602-1044],Transcript_23700
TRINITY_DN8015_c0_g1_i1 len=902 path=[0:0-901],Transcript_23701
TRINITY_DN8083_c0_g1_i3 len=1507 path=[0:0-1049 1:1050-1126 2:1127-1506],Transcript_23702
TRINITY_DN8060_c0_g1_i1 len=645 path=[0:0-644],Transcript_23703
TRINITY_DN8019_c0_g1_i1 len=549 path=[0:0-323 1:324-527 2:528-548],Transcript_23704
TRINITY_DN8071_c5_g1_i1 len=787 path=[0:0-786],Transcript_23705
TRINITY_DN8071_c0_g1_i4 len=2174 path=[0:0-372 4:373-397 6:398-423 7:424-451 9:452-517 10:518-604 12:605-682 13:683-2173],Transcript_23706
TRINITY_DN8071_c0_g2_i1 len=2012 path=[0:0-2011],Transcript_23707
TRINITY_DN8071_c0_g3_i1 len=1700 path=[0:0-1699],Transcript_23708
TRINITY_DN8071_c3_g1_i2 len=1520 path=[0:0-1062 1:1063-1159 2:1160-1519],Transcript_23709
TRINITY_DN8071_c4_g1_i1 len=938 path=[0:0-937],Transcript_23710
TRINITY_DN8071_c1_g2_i1 len=588 path=[0:0-587],Transcript_23711
TRINITY_DN8071_c1_g1_i2 len=787 path=[1:0-544 2:545-786],Transcript_23712
TRINITY_DN8074_c0_g1_i1 len=2103 path=[0:0-2102],Transcript_23713
TRINITY_DN8058_c0_g1_i1 len=1616 path=[0:0-482 1:483-892 2:893-1127 3:1128-1296 4:1297-1615],Transcript_23714
TRINITY_DN8096_c0_g1_i2 len=1447 path=[0:0-484 2:485-1446],Transcript_23715
TRINITY_DN8031_c0_g1_i6 len=1359 path=[1:0-343 4:344-485 6:486-612 10:613-685 12:686-1358],Transcript_23716
TRINITY_DN8031_c0_g2_i1 len=970 path=[0:0-969],Transcript_23717
TRINITY_DN8097_c0_g1_i1 len=1833 path=[0:0-313 1:314-482 2:483-619 3:620-714 4:715-1832],Transcript_23718
TRINITY_DN8070_c0_g1_i1 len=1630 path=[0:0-1629],Transcript_23719
TRINITY_DN8033_c0_g1_i1 len=1364 path=[0:0-367 2:368-1363],Transcript_23720
TRINITY_DN8033_c0_g2_i1 len=1225 path=[0:0-1224],Transcript_23721
TRINITY_DN8033_c0_g3_i1 len=1071 path=[0:0-1070],Transcript_23722
TRINITY_DN8001_c0_g1_i8 len=2764 path=[0:0-256 1:257-1369 3:1370-2763],Transcript_23723
TRINITY_DN8077_c1_g1_i4 len=1017 path=[1:0-85 2:86-148 3:149-176 5:177-179 6:180-189 8:190-1016],Transcript_23724
TRINITY_DN8077_c0_g1_i1 len=2775 path=[0:0-1849 1:1850-2774],Transcript_23725
TRINITY_DN8080_c0_g1_i1 len=687 path=[0:0-686],Transcript_23726
TRINITY_DN8027_c0_g1_i1 len=1670 path=[0:0-483 2:484-1669],Transcript_23727
TRINITY_DN8003_c0_g1_i1 len=1219 path=[0:0-1218],Transcript_23728
TRINITY_DN8064_c1_g1_i4 len=1519 path=[0:0-687 1:688-770 2:771-1464 4:1465-1518],Transcript_23729
TRINITY_DN8064_c2_g1_i2 len=1337 path=[1:0-246 2:247-539 4:540-541 6:542-610 8:611-1336],Transcript_23730
TRINITY_DN8064_c0_g1_i3 len=1805 path=[0:0-1123 1:1124-1321 2:1322-1804],Transcript_23731
TRINITY_DN8061_c0_g1_i1 len=1323 path=[0:0-779 1:780-901 2:902-1322],Transcript_23732
TRINITY_DN8075_c0_g1_i1 len=1115 path=[0:0-119 1:120-228 2:229-1114],Transcript_23733
TRINITY_DN8035_c0_g1_i2 len=1207 path=[0:0-571 1:572-730 2:731-803 3:804-909 4:910-1206],Transcript_23734
TRINITY_DN8087_c0_g1_i2 len=861 path=[0:0-679 1:680-860],Transcript_23735
TRINITY_DN8053_c0_g1_i1 len=1590 path=[0:0-1589],Transcript_23736
TRINITY_DN8079_c0_g1_i1 len=973 path=[0:0-577 1:578-658 2:659-972],Transcript_23737
TRINITY_DN8005_c0_g1_i1 len=1293 path=[0:0-1057 2:1058-1292],Transcript_23738
TRINITY_DN8005_c0_g2_i1 len=312 path=[0:0-311],Transcript_23739
TRINITY_DN8005_c0_g3_i1 len=1565 path=[0:0-1564],Transcript_23740
TRINITY_DN8059_c0_g1_i1 len=1853 path=[1:0-1556 2:1557-1564 4:1565-1852],Transcript_23741
TRINITY_DN8055_c0_g1_i2 len=1189 path=[0:0-671 2:672-673 4:674-1188],Transcript_23742
TRINITY_DN8093_c0_g1_i1 len=3397 path=[0:0-3396],Transcript_23743
TRINITY_DN8012_c0_g1_i2 len=1498 path=[0:0-1090 2:1091-1497],Transcript_23744
TRINITY_DN8032_c0_g1_i5 len=1126 path=[0:0-255 2:256-311 4:312-382 5:383-1125],Transcript_23745
TRINITY_DN8081_c0_g1_i4 len=2531 path=[0:0-1763 1:1764-2530],Transcript_23746
TRINITY_DN8081_c0_g2_i3 len=1966 path=[0:0-1163 1:1164-1186 2:1187-1571 3:1572-1658 4:1659-1965],Transcript_23747
TRINITY_DN8028_c0_g2_i1 len=499 path=[0:0-498],Transcript_23748
TRINITY_DN8020_c0_g1_i1 len=2687 path=[0:0-150 2:151-279 3:280-381 5:382-552 7:553-662 8:663-741 9:742-1340 11:1341-1463 12:1464-2686],Transcript_23749
TRINITY_DN8020_c0_g2_i1 len=813 path=[0:0-812],Transcript_23750
TRINITY_DN8007_c3_g1_i4 len=1251 path=[1:0-293 2:294-371 3:372-545 4:546-1250],Transcript_23751
TRINITY_DN8007_c4_g1_i1 len=2172 path=[0:0-2171],Transcript_23752
TRINITY_DN8007_c2_g2_i1 len=270 path=[0:0-269],Transcript_23753
TRINITY_DN8044_c0_g1_i1 len=1054 path=[0:0-432 2:433-578 4:579-1053],Transcript_23754
TRINITY_DN8073_c0_g1_i1 len=1585 path=[0:0-1584],Transcript_23755
TRINITY_DN8069_c1_g2_i1 len=1886 path=[0:0-1885],Transcript_23756
TRINITY_DN8069_c1_g1_i1 len=943 path=[0:0-942],Transcript_23757
TRINITY_DN8069_c0_g1_i3 len=1854 path=[0:0-999 1:1000-1085 2:1086-1853],Transcript_23758
TRINITY_DN8022_c0_g1_i1 len=219 path=[0:0-218],Transcript_23759
TRINITY_DN8022_c0_g2_i1 len=1166 path=[0:0-1165],Transcript_23760
TRINITY_DN8094_c0_g1_i1 len=731 path=[0:0-177 1:178-308 2:309-730],Transcript_23761
TRINITY_DN8052_c1_g1_i2 len=1167 path=[1:0-460 2:461-1166],Transcript_23762
TRINITY_DN8052_c2_g1_i2 len=1325 path=[0:0-565 1:566-713 2:714-1324],Transcript_23763
TRINITY_DN8052_c0_g1_i4 len=1856 path=[0:0-511 1:512-1375 3:1376-1855],Transcript_23764
TRINITY_DN8052_c0_g2_i1 len=2244 path=[0:0-1259 1:1260-1373 2:1374-1549 4:1550-2243],Transcript_23765
TRINITY_DN8008_c0_g1_i1 len=2650 path=[0:0-787 2:788-2649],Transcript_23766
TRINITY_DN8017_c1_g1_i1 len=249 path=[0:0-248],Transcript_23767
TRINITY_DN8017_c0_g1_i1 len=1946 path=[0:0-1945],Transcript_23768
TRINITY_DN8047_c0_g1_i3 len=938 path=[0:0-327 1:328-441 2:442-937],Transcript_23769
TRINITY_DN8047_c0_g2_i1 len=889 path=[0:0-888],Transcript_23770
TRINITY_DN8047_c0_g3_i1 len=880 path=[0:0-879],Transcript_23771
TRINITY_DN8047_c1_g3_i1 len=1052 path=[0:0-817 2:818-1051],Transcript_23772
TRINITY_DN8047_c1_g1_i1 len=1644 path=[0:0-1438 2:1439-1643],Transcript_23773
TRINITY_DN8047_c2_g1_i1 len=1390 path=[0:0-1389],Transcript_23774
TRINITY_DN8089_c0_g1_i2 len=1490 path=[0:0-1489],Transcript_23775
TRINITY_DN8043_c0_g1_i2 len=1096 path=[0:0-672 2:673-757 3:758-1095],Transcript_23776
TRINITY_DN8021_c0_g1_i1 len=2306 path=[0:0-2305],Transcript_23777
TRINITY_DN8085_c0_g1_i1 len=863 path=[0:0-862],Transcript_23778
TRINITY_DN8009_c0_g1_i2 len=1305 path=[0:0-368 1:369-450 2:451-1304],Transcript_23779
TRINITY_DN8014_c0_g1_i3 len=713 path=[0:0-322 1:323-529 2:530-712],Transcript_23780
TRINITY_DN8090_c0_g1_i2 len=604 path=[0:0-257 1:258-326 2:327-603],Transcript_23781
TRINITY_DN8090_c3_g1_i1 len=2261 path=[0:0-2260],Transcript_23782
TRINITY_DN8090_c4_g1_i1 len=322 path=[0:0-321],Transcript_23783
TRINITY_DN8090_c4_g2_i1 len=648 path=[0:0-647],Transcript_23784
TRINITY_DN8090_c1_g1_i1 len=653 path=[0:0-652],Transcript_23785
TRINITY_DN8090_c2_g1_i1 len=872 path=[0:0-871],Transcript_23786
TRINITY_DN8086_c0_g1_i2 len=1450 path=[0:0-452 1:453-658 2:659-1449],Transcript_23787
TRINITY_DN8010_c0_g1_i1 len=268 path=[0:0-267],Transcript_23788
TRINITY_DN8030_c0_g1_i1 len=1080 path=[0:0-1079],Transcript_23789
TRINITY_DN8098_c0_g1_i1 len=1229 path=[0:0-1228],Transcript_23790
TRINITY_DN8011_c0_g2_i5 len=3179 path=[2:0-1963 5:1964-1993 8:1994-2017 9:2018-2034 10:2035-2299 11:2300-2302 13:2303-3178],Transcript_23791
TRINITY_DN8011_c3_g1_i2 len=1339 path=[0:0-1338],Transcript_23792
TRINITY_DN8011_c1_g1_i1 len=651 path=[1:0-452 2:453-650],Transcript_23793
TRINITY_DN8011_c2_g1_i1 len=1007 path=[0:0-639 2:640-1006],Transcript_23794
TRINITY_DN8013_c0_g1_i3 len=593 path=[0:0-43 2:44-66 3:67-142 4:143-307 5:308-308 6:309-498 7:499-592],Transcript_23795
TRINITY_DN8072_c0_g1_i2 len=1213 path=[0:0-411 2:412-547 3:548-618 5:619-687 7:688-1212],Transcript_23796
TRINITY_DN8066_c0_g1_i1 len=417 path=[0:0-358 2:359-416],Transcript_23797
TRINITY_DN8004_c0_g1_i3 len=1004 path=[0:0-311 1:312-501 2:502-730 4:731-1003],Transcript_23798
TRINITY_DN8016_c0_g1_i1 len=1938 path=[0:0-1937],Transcript_23799
TRINITY_DN8067_c1_g1_i1 len=2125 path=[0:0-2124],Transcript_23800
TRINITY_DN8067_c0_g1_i5 len=3749 path=[0:0-1430 2:1431-1776 3:1777-1866 4:1867-2299 5:2300-2396 6:2397-3748],Transcript_23801
TRINITY_DN8026_c0_g1_i2 len=4025 path=[0:0-3056 1:3057-3146 2:3147-4024],Transcript_23802
TRINITY_DN8040_c0_g1_i1 len=794 path=[0:0-793],Transcript_23803
TRINITY_DN8056_c0_g1_i1 len=848 path=[0:0-105 1:106-296 2:297-409 3:410-460 4:461-847],Transcript_23804
TRINITY_DN8056_c3_g1_i1 len=1048 path=[0:0-424 1:425-537 2:538-1047],Transcript_23805
TRINITY_DN8056_c3_g3_i1 len=329 path=[0:0-328],Transcript_23806
TRINITY_DN8056_c3_g2_i3 len=1071 path=[0:0-348 3:349-664 4:665-1070],Transcript_23807
TRINITY_DN8056_c3_g5_i1 len=210 path=[0:0-209],Transcript_23808
TRINITY_DN8056_c3_g4_i1 len=2712 path=[0:0-2711],Transcript_23809
TRINITY_DN8056_c1_g2_i1 len=223 path=[0:0-222],Transcript_23810
TRINITY_DN8000_c0_g1_i2 len=2043 path=[0:0-455 1:456-482 2:483-2042],Transcript_23811
TRINITY_DN8099_c0_g1_i1 len=1458 path=[0:0-1000 2:1001-1150 3:1151-1262 4:1263-1457],Transcript_23812
TRINITY_DN8078_c0_g1_i1 len=1364 path=[0:0-328 1:329-397 2:398-1363],Transcript_23813
TRINITY_DN8038_c0_g1_i1 len=1779 path=[0:0-44 1:45-50 2:51-1778],Transcript_23814
TRINITY_DN8037_c0_g1_i3 len=1304 path=[0:0-496 1:497-590 3:591-682 4:683-1303],Transcript_23815
TRINITY_DN8051_c0_g1_i4 len=4064 path=[0:0-466 1:467-569 3:570-708 4:709-4063],Transcript_23816
TRINITY_DN8050_c1_g2_i1 len=976 path=[0:0-975],Transcript_23817
TRINITY_DN8050_c2_g1_i2 len=223 path=[0:0-222],Transcript_23818
TRINITY_DN8050_c0_g1_i1 len=1947 path=[0:0-642 1:643-1946],Transcript_23819
TRINITY_DN8050_c0_g2_i1 len=735 path=[0:0-734],Transcript_23820
TRINITY_DN8045_c0_g1_i1 len=2579 path=[0:0-961 2:962-1039 4:1040-2578],Transcript_23821
TRINITY_DN36354_c0_g1_i1 len=277 path=[0:0-276],Transcript_23822
TRINITY_DN36376_c0_g1_i1 len=556 path=[0:0-555],Transcript_23823
TRINITY_DN36381_c0_g1_i1 len=451 path=[0:0-450],Transcript_23824
TRINITY_DN36369_c0_g1_i1 len=354 path=[0:0-353],Transcript_23825
TRINITY_DN36387_c0_g1_i1 len=306 path=[0:0-305],Transcript_23826
TRINITY_DN36396_c0_g1_i1 len=299 path=[0:0-298],Transcript_23827
TRINITY_DN36364_c0_g1_i1 len=400 path=[0:0-399],Transcript_23828
TRINITY_DN36361_c0_g1_i2 len=352 path=[0:0-351],Transcript_23829
TRINITY_DN36373_c0_g1_i1 len=339 path=[0:0-338],Transcript_23830
TRINITY_DN36303_c0_g1_i1 len=441 path=[0:0-440],Transcript_23831
TRINITY_DN36332_c0_g1_i1 len=265 path=[0:0-264],Transcript_23832
TRINITY_DN36392_c0_g1_i1 len=315 path=[0:0-314],Transcript_23833
TRINITY_DN36365_c0_g1_i1 len=703 path=[0:0-702],Transcript_23834
TRINITY_DN36328_c0_g1_i1 len=270 path=[0:0-269],Transcript_23835
TRINITY_DN36375_c0_g1_i1 len=255 path=[0:0-254],Transcript_23836
TRINITY_DN36368_c0_g1_i1 len=209 path=[0:0-208],Transcript_23837
TRINITY_DN36374_c0_g1_i1 len=381 path=[0:0-380],Transcript_23838
TRINITY_DN36346_c0_g1_i1 len=276 path=[0:0-275],Transcript_23839
TRINITY_DN36342_c0_g1_i1 len=253 path=[0:0-252],Transcript_23840
TRINITY_DN36370_c0_g1_i1 len=259 path=[0:0-258],Transcript_23841
TRINITY_DN36309_c0_g1_i1 len=251 path=[0:0-250],Transcript_23842
TRINITY_DN36349_c0_g1_i1 len=256 path=[0:0-255],Transcript_23843
TRINITY_DN36399_c0_g1_i1 len=406 path=[0:0-405],Transcript_23844
TRINITY_DN36333_c0_g1_i1 len=224 path=[0:0-223],Transcript_23845
TRINITY_DN36338_c0_g1_i1 len=251 path=[0:0-250],Transcript_23846
TRINITY_DN36324_c0_g1_i1 len=384 path=[0:0-383],Transcript_23847
TRINITY_DN36310_c0_g1_i1 len=361 path=[0:0-360],Transcript_23848
TRINITY_DN36341_c0_g1_i1 len=418 path=[0:0-417],Transcript_23849
TRINITY_DN36321_c0_g1_i1 len=457 path=[0:0-456],Transcript_23850
TRINITY_DN36351_c0_g1_i1 len=299 path=[0:0-298],Transcript_23851
TRINITY_DN36313_c0_g1_i1 len=763 path=[0:0-762],Transcript_23852
TRINITY_DN36357_c0_g1_i1 len=256 path=[0:0-255],Transcript_23853
TRINITY_DN36371_c0_g1_i1 len=283 path=[0:0-282],Transcript_23854
TRINITY_DN36384_c0_g1_i1 len=210 path=[0:0-209],Transcript_23855
TRINITY_DN36367_c0_g1_i1 len=319 path=[0:0-318],Transcript_23856
TRINITY_DN29080_c0_g1_i1 len=206 path=[0:0-205],Transcript_23857
TRINITY_DN29080_c0_g2_i1 len=214 path=[0:0-213],Transcript_23858
TRINITY_DN29052_c0_g1_i1 len=289 path=[0:0-288],Transcript_23859
TRINITY_DN29090_c0_g1_i1 len=308 path=[0:0-307],Transcript_23860
TRINITY_DN29010_c0_g1_i1 len=317 path=[0:0-316],Transcript_23861
TRINITY_DN29066_c0_g3_i1 len=254 path=[0:0-253],Transcript_23862
TRINITY_DN29039_c0_g2_i1 len=250 path=[0:0-249],Transcript_23863
TRINITY_DN29045_c0_g1_i1 len=481 path=[0:0-480],Transcript_23864
TRINITY_DN29082_c0_g1_i2 len=682 path=[0:0-292 2:293-681],Transcript_23865
TRINITY_DN29016_c0_g1_i1 len=263 path=[0:0-262],Transcript_23866
TRINITY_DN29032_c0_g1_i1 len=641 path=[0:0-640],Transcript_23867
TRINITY_DN29001_c0_g2_i1 len=349 path=[0:0-348],Transcript_23868
TRINITY_DN29087_c0_g1_i1 len=392 path=[0:0-391],Transcript_23869
TRINITY_DN29091_c0_g1_i1 len=264 path=[0:0-263],Transcript_23870
TRINITY_DN29098_c0_g1_i1 len=271 path=[0:0-270],Transcript_23871
TRINITY_DN29055_c0_g1_i2 len=618 path=[0:0-161 2:162-617],Transcript_23872
TRINITY_DN29015_c0_g1_i1 len=1364 path=[0:0-1363],Transcript_23873
TRINITY_DN29094_c0_g1_i1 len=275 path=[0:0-274],Transcript_23874
TRINITY_DN29065_c0_g1_i1 len=392 path=[0:0-391],Transcript_23875
TRINITY_DN29062_c0_g2_i1 len=210 path=[0:0-209],Transcript_23876
TRINITY_DN29095_c0_g1_i1 len=240 path=[0:0-239],Transcript_23877
TRINITY_DN29086_c0_g1_i2 len=327 path=[0:0-139 2:140-217 3:218-326],Transcript_23878
TRINITY_DN29025_c0_g1_i1 len=449 path=[0:0-448],Transcript_23879
TRINITY_DN20132_c1_g1_i1 len=223 path=[0:0-222],Transcript_23880
TRINITY_DN20132_c0_g1_i2 len=2285 path=[0:0-1694 1:1695-1767 2:1768-2284],Transcript_23881
TRINITY_DN20187_c0_g1_i1 len=760 path=[0:0-759],Transcript_23882
TRINITY_DN20120_c0_g1_i1 len=316 path=[0:0-315],Transcript_23883
TRINITY_DN20136_c0_g1_i1 len=1745 path=[0:0-1744],Transcript_23884
TRINITY_DN20198_c0_g1_i1 len=319 path=[0:0-318],Transcript_23885
TRINITY_DN20130_c0_g1_i1 len=1697 path=[0:0-1696],Transcript_23886
TRINITY_DN20175_c1_g2_i2 len=1341 path=[1:0-686 2:687-825 3:826-1030 4:1031-1340],Transcript_23887
TRINITY_DN20175_c0_g1_i1 len=1395 path=[0:0-1394],Transcript_23888
TRINITY_DN20174_c0_g1_i1 len=222 path=[0:0-221],Transcript_23889
TRINITY_DN20195_c0_g1_i2 len=302 path=[0:0-182 2:183-301],Transcript_23890
TRINITY_DN20156_c0_g1_i1 len=374 path=[0:0-373],Transcript_23891
TRINITY_DN20170_c0_g1_i1 len=373 path=[0:0-155 2:156-372],Transcript_23892
TRINITY_DN20149_c3_g1_i1 len=217 path=[0:0-216],Transcript_23893
TRINITY_DN20149_c1_g1_i1 len=927 path=[0:0-926],Transcript_23894
TRINITY_DN20149_c2_g1_i1 len=483 path=[0:0-482],Transcript_23895
